"","d.est","lower","upper","V4"
"1",0.930492810923049,0.63690356579489,1.22408205605121,"Study 1"
"2",0.818920636510377,0.528581142000097,1.10926013102066,"Study 2"
"3",0.590975840008192,0.306067894996754,0.875883785019631,"Study 3"
"4",0.421524191581778,0.306067894996754,0.875883785019631,"Study 4"
"5",0.705203782181031,0.306067894996754,0.875883785019631,"Study 5"
"6",0.693423452240885,0.41673767855705,0.992198708426151,"Overal"
