EAEA43145      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA431535E    222022220   0     00      22220002220     0       0013 0        0  01010101010100140110000000010000000000000004 0
EAEA43166      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43177      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA431812B    0     0     0     020     220      22020020       0013 0        20 01010101010100140000000000001100000000000003 1
EAEA43255      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43264      20    0     0     00      20       0      0       00            0  0101010101010 140000000000000000000000000002 0
EAEA43270      0     0     2 0   00      0        0      0       00            0  0101010101010 140000001000000000000000000001 0
EAEA43292      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43334      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43426      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43459      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43522      0     0     2 0   00      2222002220      0       0213    20    20 01010101010100140000001000010000010000000002 1
EAEA435485E    0     0     2 202220      0        0      2 2020220014          0  01120122010100140000001100000011000000000002 1
EAEA43569      20    0     0     022220222222000200      0       20 9    22 9  20 22010101011200140000000011010000111100000003 8
EAEA43583      0     0     0     022000000        20     0       00            0  0101010101010 140000000000000000000000000002 0
EAEA43597      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43623      20    0     2 2202020     220      20     0       2211    20    0  0101010122122 140000001100000000111100000005 7
EAEA43635      0     0     0     00      220      0      0       00            0  0101010101010 140000000000000000000000000001 0
EAEA43651      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43684      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43707      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43715      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43730      22222220    0     022000220        0      0       00 4    0     0  01010101010100141110000001000000000000000003 1
EAEA43742      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43756      20    0     0     022002020        0      0       2210    0     20 01010101010100140000000001000000111100000002 7
EAEA43774    3C0     0     2 202200      0        0      0       0213 2  2213 020 01010122010100140000001100000000000000000001 0
EAEA43789      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43791      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43809      0     0     2 222200      0        0      0       00            0  0101010101010 140000011100000000000000000001 1
EAEA43817      0     0     0     00      0        20     0       00            0  0101010101010 140000000000000000000000000001 0
EAEA438406F    2202020     0     00      220      0      0       0013          0  01010101010100140010000000000000000000000002 0
EAEA43858      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43861      20    0     0     00      220      0      0       00            0  0101010101010 140000000000000000000000000002 0
EAEA43872      0     0     0     0220000020       22000020       00            0  0101010101010 140000000000000100000000000003 0
EAEA43886      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA439133C    222202220   2 200200      220      0      0       0014  20      20 01010101010100140110001100000000000000000004 0
EAEA43921      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA43937      20    0     0     00      0        20     0       00            0  0101010101010 140000000000000000000000000002 0
EAEA43965      0     20    0     00      220      0      0       00            0  0101010101010 140000000000000000000000000002 0
EAEA43976      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA439821A2B  2202020     2 0   00      0        22000020       0013 022      0  01010101010100140010001000000100000000000003 0
EAEA440173C    2220020     0     00      0        0      0       0014          20 01010101010100140110000000000000000000000001 0
EAEA44033      0     0     2 0   00      0        0      0       00            0  0101010101010 140000001000000000000000000001 0
EAEA44040      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA44058      0     0     0     00      220      0      0       00            0  0101010101010 140000000000000000000000000001 0
EAEA44072      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA44094      0     0     0     020     2222000000      0       00            0  0101010101010 140000000000000000000000000002 0
EAEA44126      0     20    0     00      0        0      0       00            0  0101010101010 140000000000000000000000000001 0
EAEA441441A    0     0     2 222200      0        0      0       2214          20 01011122110100140000011100000000111110110111 8
EAEA44171    3C0     0     2 220200      0        20     0       00 9    2213 00  01010111010100140000001100000000000000000002 0
EAEA44193      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA44237      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA44249      0     0     0     00      0        0      2 0     00            0  0101010101010 140000000000000000000000000001 0
EAEA44254      2200000     2 222202200022220      20     0       00 5    0     0  01012201010100140000011101000000000000000005 1
EAEA44265      2202000     0     022202022222000020      0       2212    2214  20 01010101010100140000000001010000111100000003 7
EAEA44282      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA44298      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA44302      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA44310      0     0     0     02200022220      0      0       2210    0     20 01010101010100140000000001000000111100000002 7
EAEA44351      2202000     0     00      220      0      0       00            0  0101010101010 140000000000000000000000000002 0
EAEA44368      2222222222222 22022222222222222222222222220       2213 2  20    22 1213122212220014111110111111110011110111111610
EAEA44379      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA44396      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA44412      220200220   0     00      0        20     0       00            0  0101010101010 140000000000000000000000000003 0
EAEA44453      0     0     0     00      0        0      2 0     00            0  0101010101010 140000000000000000000000000001 0
EAEA44481      0     0     0     00      0        20     0       00            0  0101010101010 140000000000000000000000000001 0
EAEA44515      0     20    2 0   00      0        20     0       00            0  0101010101010 140000001000000000000000000003 0
EAEA44528      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45034      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45041      2222222222220     222022222222002220      0       0011    0     0  12010101010100141111100011010000110000000004 3
EAEA45062      0     0     0     00      220      0      0       00            0  0101010101010 140000000000000000000000000001 0
EAEA45085      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45133:J:J  20    0     0     00      2220000220      0       0014 022      0  01010101010100140000000000010000000000000002 0
EAEA45158      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45186      0     0     0     00      20       0      0       00            0  0101010101010 140000000000000000000000000001 0
EAEA45194      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45236      0     0     0     00      0        20     0       00            0  0101010101010 140000000000000000000000000001 0
EAEA452484D    2222000     0     02202000220      20     0       0014          20 01010101010100140100000010000000000000000004 0
EAEA45269      0     0     0     020     22200000022000000       00            0  0101010101010 140000000000000000000000000003 0
EAEA452759I    0     0     2 222000      0        0      0       2214  0       0  01010123110100140000011000000000111100000001 7
EAEA45283      2200222220000     220     220      0      0       0010    0     0  0101010101012 140010000000000000000000000004 0
EAEA45303      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45311      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45324      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45346      0     0     0     00      20       20     0       00            0  0101010101010 140000000000000000000000000002 0
EAEA45352      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45395      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA454003C    20    0     2 220200      0        0      0       0013 020      0  01010101010100140000001100000000000000000002 0
EAEA45437      2222222222222 22220222222222222222222222222 22222200            0  0101010101010 14111111111111111111110000000711
EAEA454544D    0     0     2 0   02200222220      22002002 2000222013  20      0  01010101010100140000001001000001111100000005 7
EAEA45476      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45498      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45506      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45531      0     0     0     020     0        0      0       00            0  0101010101010 140000000000000000000000000001 0
EAEA45570      0     0     0     00      20       0      0       00            0  0101010101010 140000000000000000000000000001 0
EAEA45588      2220020     0     00      220      0      0       00 8    22 8  0  12010101010100140110000000000000000000000002 0
EAEA45607      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45628      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45630      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45642      0     0     0     00      220      20     0       00            0  0101010101010 140000000000000000000000000002 0
EAEA45663      0     0     2 0   020     220      22200000       00            0  0101010101010 140000001000000000001000000004 1
EAEA45674      0     0     0     022000222222000000      2 20000220 6    0     0  01010101010100140000000001000001111100000003 7
EAEA45689      0     0     0     00      0        22000000       00            0  0101010101010 140000000000000000000000000001 0
EAEA45702      0     0     2 2200022000220        0      0       2210    20    20 01010101010100140000001001000000111100000002 7
EAEA45735      0     0     0     022000220        0      0       22 2    0     0  01010101010100140000000001000000111100000001 7
EAEA45747      0     0     0     020     2222000000      0       00            0  0101010101010 140000000000000000000000000002 0
EAEA457511A    0     0     2 222200      220      20     2 2220220213 00       20 01221212010100140000011100000011000101111114 3
EAEA45804      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45812      0     20    0     00      0        0      0       00            0  0101010101010 140000000000000000000000000001 0
EAEA45845      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45866      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45899      0     0     0     02202022220      0      0       22 5    0     20 01010101010100140000000011000000111101100002 8
EAEA459181A    0     0     0     0220222222200002022220002 2000002013  0       0  01010101010100140000000011011000111100000004 8
EAEA45932      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
EAEA45987      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00136<L    2220220     2 0   20      20       0      0       0013          20 22120111010100140110001000000000000000000003 0
MWMW00169      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00175      2202020     0     020     220      20     2 2000222013 2  2214  22 01010101010100140010000000000001111100000005 7
MWMW00183      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00217      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00258      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00272      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00286      0     0     0     00      0        20     0       00            0  0101010101010 140000000000000000000000000001 0
MWMW00306      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00331      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00355      0     0     0     00      220      20     0       00            0  0101010101010 140000000000000000000000000002 0
MWMW00364      0     0     0     00      0        20     0       00            0  0101010101010 140000000000000000000000000001 0
MWMW00370      20    0     2 200000      20       22000000       00            0  0101010101010 140000001000000000000000000004 0
MWMW00388      0     0     0     00      0        0      2  0000000            0  0101010101010 140000000000000000000000000001 0
MWMW00416      0     0     0     020     20       20     0       00            0  0101010101010 140000000000000000000000000003 0
MWMW00429      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00457      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00462      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00503      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00511      0     0     0     00      0        0      2 0     00            0  0101010101010 140000000000000000000000000001 0
MWMW00524      0     0     2 0   022000000        0      2 2200222212    20    20 01010101010100140000001000000001111100000003 7
MWMW00539    4D2200220     2 222202200002220      22000020       0212 2  2212 020 01010101210100140010011101000100000000000005 1
MWMW00546      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00552                                                                                       14                              
MWMW00580      0     0     0     00      20       0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW00595      2220000     0     00      0        0      0       00            0  0101010101010 140100000000000000000000000001 0
MWMW00612      0     0     0     00      220      20     0       00            0  0101010101010 140000000000000000000000000002 0
MWMW00638      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00645<L    0     0     2 222002202002220      20     2 2220002214          0  01232323230100140000011011000010111101111115 8
MWMW00653      20    0     0     00      20       0      0       00            0  0101010101010 140000000000000000000000000002 0
MWMW00681                                                                                       14                              
MWMW00699      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00718      0     0     0     00      220      0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW007446F    0     220   0     0222202220       20     0       2213          20 1101011311132 140000000011000000111101111114 8
MWMW00771      0     0     2 0   00      220      20     0       00            0  0101010101010 140000001000000000000000000003 0
MWMW00807      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00830      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW00856      0     0     2 0   00      0        20     2 20000200            0  0101010101010 140000001000000001000000000003 0
MWMW00863      20    20    2 220000      22222022020     2 2222002266    22 4  0  11011112222200140000001000010010111100000006 7
MWMW00874      0     20    0     020     220      22220000       00 9    0     20 01010101010100140000000000001000001000000004 1
MWMW00891      2222222222222 0   220     22220202222000202 2200222011    2211  22 01210101010102141111101000110101111100000007 8
MWMW00968      0     20    2 220220      0        0      0       2213 2  2213 220 01010101010100140000001100000000111100000002 7
MWMW00979      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW01040      0     0     0     00      220      22000000       00            0  0101010101010 140000000000000000000000000002 0
MWMW01105      0     0     2 0   020     0        20     0       00            0  0101010101010 140000001000000000000000000003 0
MWMW011719I    0     0     2 220200      0        0      0       0013 020      0  21010101010100140000001100000000000000000001 0
MWMW01193      0     0     0     00      220      20     0       00            0  0101010101010 140000000000000000000000000002 0
MWMW01200      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW01276    1A0     0     0     020     2222020220      0       0013 2  2213 00  01010101010100140000000000110000000000000002 1
MWMW01302      20    0     0     00      0        0      2 20000000            0  0101010101010 140000000000000000000000000002 0
MWMW01347      0     0     0     022000020        20     0       00            0  0101010101010 140000000001000000000000000002 0
MWMW01351      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW01528      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW01542      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW01591      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW01608      2222220     0     20      220      20     2 0     0212    20    20 11010101010100141110000000000000000000000004 0
MWMW01629      2202000     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW01634      0     0     0     020     20       22020022 2020222211    0     20 01010101010100140000000000001111111101100004 9
MWMW01657      0     20    2 200200      2222222000      0       00            0  0101010101010 140000001100100000010000000003 1
MWMW01673      0     0     2 0   00      20       0      0       00            0  0101010101010 140000001000000000000000000002 0
MWMW01685<L    0     220   0     0220002222220000020     0       0013 0        22 21011101131200140000000001000000000000000004 0
MWMW01736      2222000     0     00      20       0      0       2010    0     20 01010101010100140100000000000000111100000002 7
MWMW01750      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW01846      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW01852      0     0     2 2200020     22202022222202200       0012 2  20    0  11121211010100140000001000010100011000000004 2
MWMW018673C    0     2222222 222220      0        20     0       0214          20 01011112010100140001111100000000000000000003 0
MWMW01895      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW01906      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW01943      20    0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW01988      0     0     0     0220002220       0      0       0012 2  20    0  01010101010100140000000001000000000000000002 0
MWMW01992      0     0     2 200200      0        0      2 0     00            0  0101010101010 140000001100000000000000000002 0
MWMW02008      0     0     0     00      20       0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW02016      0     2220022 0   00      0        0      0       00            0  0101010101010 140000101000000000000000000002 0
MWMW02057      0     0     0     020     22200002222200000       0012 2  0     0  01010101010100140000000000010000001000000003 1
MWMW02090      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW02117      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW02125      0     0     2 0   00      0        0      0       00            0  0101010101010 140000001000000000000000000001 0
MWMW02158      20    0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW02172      20    0     0     022000000        0      2 22000200  1   0     0  01010101010100140000000000000001000100000003 1
MWMW02222      0     0     0     00      2222000220      0       0210    20    20 01012111010100140000000000010000000000000001 0
MWMW02236      2202000     0     022220000        0      0       00            0  0101010101010 140000000010000000100000000002 1
MWMW022693C    20    0     0     0220002220       22220000       2212 0        20 01010101010100140000000001001000111100000004 7
MWMW02275      0     0     0     022000000        0      2 0     00            0  0101010101010 140000000000000000000000000002 0
MWMW02283      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW02311      20    0     0     00      0        22000020       00            0  0101010101010 140000000000000100000000000002 0
MWMW02378      20    20    0     00      20       20     0       00            0  0101010101010 140000000000000000000000000004 0
MWMW023807G    22022220    0     2222220222220022020     0       2013          20 12121211231200141010000011010000111100000005 8
MWMW02400      0     0     0     00      220      0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW02465      0     0     0     020     20       0      0       00            0  0101010101010 140000000000000000000000000002 0
MWMW02476      0     0     0     00      220      0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW02482      22020220    2 222220      220      22222220       22 9    0     20 01010121110100140010011100001100111101100005 8
MWMW02531      0     0     0     00      220      0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW02543      0     0     0     020     0        0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW025929I    0     0     2 0   00      0        22000002 2020020213 020      20 01012312110100140000001000000011000000000003 1
MWMW02689                                                                                       14                              
MWMW02702      0     0     0     00      0        22000020       00            0  0101010101010 140000000000000100000000000001 0
MWMW02723      0     0     2 0   00      20       0      0       00            0  0101010101010 140000001000000000000000000002 0
MWMW02751      20    0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW02768      20    0     2 0   020     22220202222200220       0011    0     20 01010122010100140000001000110100001000000005 2
MWMW02779      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW02784:J    0     0     0     020     22222022220     0       2213 0        0  0101010101012 140000000000010000111100000003 7
MWMW02796      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW02804      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW02853      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW02877      20    0     0     00      220      0      0       00            0  0101010101010 140000000000000000000000000002 0
MWMW02899      0     0     0     00      20       0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW029053C    0     0     2 222220      220      0      0       2213          20 01120111212200140000011100000000111100000002 7
MWMW02932      20    0     0     00      22220202220     2 0     2210    2213 220 01010101010100140000000000110000111101100004 8
MWMW02944      2222220     0     222222222222000220      2 2022222211    2211  20 01010101010100141110000011010011111101100004 9
MWMW02959      222222220   2 2202020     220      22200000       2011    2211  0  0101011101012 141110001100000000111100000006 8
MWMW02960      0     20    2 220000      0        20     0       00            0  0101010101010 140000001000000000000000000003 0
MWMW02971      20    0     0     00      20       20     0       00            0  0101010101010 140000000000000000000000000003 0
MWMW02987      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW03026      0     0     0     00      0        20     0       00            0  0101010101010 140000000000000000000000000001 0
MWMW03032      0     0     0     00      20       0      0       00            0  0101010101010 140000000000000000000000000001 0
MWMW03044      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW03060      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW03127      2222220     2 2222020     220      20     2 2222220211    20    0  01010123010100141110011100000011000101110116 4
MWMW03170      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW03192      2200020     2 2222220     22200002222020222 0     22 6    0     20 01010112110100140010011100011100111101110116 8
MWMW03220      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
MWMW03253      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
NWNW30020      0     0     0     00      0        0      2 0     00            0  0101010101010 140000000000000000000000000001 0
NWNW30053      0     0     0     00      0        0      0       00            0  0101010101010 140000000000000000000000000000 0
