MW01690MW6 3 02                             1E                            H2                              555515555555515551155111161KS 15-Oct-1999
MW01714MW6 2 62                             1C                            N1                              155555535331545555355111598RLP15-Apr-2000
MW01722MW6 3  2                             0FCONDOMINIUM                 H2                              555555555455515551155111161KS 15-Aug-1999
MW01736MW6 5  1                             0B                            H2                              143243433112151124534245414RRJ15-Oct-2000
MW01748MW6 2 01                             0B                            N2                              445555555555515551155111129KS 15-Sep-1999
MW01750MW617  1                             0C                            H2                              112214134221355324442444599RRJ15-Jun-2001
MW01769MW6 6 01                             1C                            N2                              131335555331353335344533516RLH15-Dec-1999
MW01775MW6 2  2                             1E                            G2                              35555554554551555 355111191HLA15-Aug-1998
MW01803MW6 1 02                             1E                            N1                              113333333551511551155311188RLH15-Jan-2000
MW01811MW6 3 01                             0B                            G2                              555555555555355151254242513HLA15-Nov-1998
MW01839MW6 0 11                             0A                            N2                              443315333434313333333343514JBG15-Aug-1998
MW01846MW610 01                             0B                            N1                              113314423334344343255222397RRJ15-Dec-1998
MW01852MW6 2 01                             1E                            N2                              134445545431554543325112597RLH15-Dec-1999
MW01867MW6 5 01                             1B                            N2                              133355555555151113513333511EJW15-Aug-2000
MW01895MW6 0 61                             0E                            N1                              114335311313331331253111568RRJ15-Jan-2000
MW01906MW6 5 61                             0B                            G2                              115555555113153133331133321RRJ15-Jan-1999
MW01927MW6 3 01                             0B                            N2                              155555233444513441555111399RLH15-Feb-2000
MW01943MW6 0 11                             0B                            N2                              153455315131324341142112567FJN15-Aug-2000
MW01970MW6 2 01                             1E                            N1                              444444444443515351153311388AC 15-Sep-1999
MW01988MW633  1                             1B                            N2                              555555555551355333535131114HLA15-Jan-1999
MW01992MW6 9  1                             0C                            G2                              152553514111354342253232524HLA15-Dec-1998
MW02008MW6 0 51                             1B                            N2                              131344111311345355533354539HLA15-Jul-1998
MW02016MW6 5  1                             0B                            N2                              115555555555351511535113119CAK15-Aug-1999
MW02041MW615 01                             0B                            G2                              255535555244343323332152412MDA15-May-1998
MW02057MW6 4 01                             0C                            G2                              151255311111251241355111528CAK15-Oct-1999
MW02073MW620 01                             1C                            N1                              113455333321255334543   569RRJ15-Dec-2001
MW02090MW6 3 02                             0B                            N2                              555555555552444241155111448KS 15-Oct-1999
MW02117MW6 1  1                             0B                            N2                              13125325311115111551 555594CAK15-Aug-1999
MW02125MW618  1                             0A                            H2                              444415334331353333344333399CAK15-Nov-1999
MW02140MW6 3 01                             0B                            N2                              144444433322454442254322468RLH15-Jan-2000
MW02158MW6 6 01                             2E                            N1                              115555555433315453153131591RRJ15-Jun-1999
MW02161MW6 0 32                             0B                            G3                              15353333111335333533 323598RLP15-Jan-2000
MW02172MW621 01                             0B                            N2                              334454444445434434444232291RLP15-Dec-1999
MW02214MW6 1  1                             0B                            N2                              225515555555515551155111188HLA15-Nov-1998
MW02222MW627  1                             0A                            G2                              133324535234153115521333511HLA15-Jun-1998
MW02236MW628 01                             0A                            G2                              153432555344334335341333411CAK15-Sep-1999
MW02248MW6 2 01                             0C                            N2                              445555555555355351155131199CAK15-Oct-1999
MW02269MW6 1 21                             1B                            N1                              154515545344452235531234416HLA15-Jul-1998
MW02283MW6 6 01                             0B                            N1                              234435422332324344244232399RLH15-Feb-2000
MW02311MW6 3 01                             1B                            N2                              154554545335331445155133521KS 15-Aug-1999
MW02324MW626 01                             0C                            N3                              112353211231325324153131585CAK15-Apr-2000
MW02339MW6 0 82                             0B                            N4FREE RENT, HUSBAND WORKS FOR C155515555551555533155111388TTW15-Aug-2001
MW02367MW6 0 31                             0C                            N2                              111155312 35415451153111448CAK15-Sep-1999
MW02378MW6 0 91                             0C                            N2                              555555555351331323145211399CAK15-Sep-1999
MW02380MW6 3 01                             1E                            N2                              133535551535331215155113411CAK15-Nov-1999
MW02400MW6 4  1                             0A                            G2                              111355153115155115541152593HLA15-Apr-1998
MW02465MW6 5 01                             1E                            N2                              333355333323153235533333514EW 15-Nov-2000
MW02476MW614 01                             0B                            N2                              113355555241445555355111314CAK15-Dec-1999
MW02482MW6 4 01                             1E                            H2                              333344544323243221434332311TTW15-Jul-2001
MW02531MW615 01                             0C                            G2                              113355555255151115544444511CAK15-Nov-1999
MW02543MW6 7 01                             0B                            N2                              514515555315355433353444319CAK15-Sep-1999
MW02570MW6 1 02                             0C                            G2                              455554555454524554355111498FJN15-May-2001
MW02588MW6 5  2                             0B                            N2                              555555555553515552345222264HLA15-Oct-1998
MW02615MW6 1 02                             0C                            G2                              155555555552355151155111149RRJ15-Sep-1999
MW02630MW6 0 31                             1E                            H2                              111114111111415445343222512RRJ15-Jan-1999
MW02642MW6 2 01                             1E                            N2                              555535555455545551255111191RLP15-Feb-2000
MW02674MW6 3 63                             1E                            N3                              111333313131543333111131576CAK15-Jan-2000
MW02691MW6 9 01                             0                             N1                              11555555534341544535 111499TTW15-Feb-2002
MW02702MW6 1 01                             0B                            N2                              355545555454515551155112499CAK15-Aug-1999
MW02710MW636 01                             1E                            H1                              444444555331414334253223194CAK15-Aug-1999
MW02723MW6 7 01                             1C                            N2                              132555322335354235432313513RRJ15-Mar-2000
MW02735MW6 0 71                             0B                            N2                              1  3 55513 435131 33 323519RLH15-Jan-2000
MW02747MW6 0 71                             0B                            N2                              1  3 55513 435131 33 323519RLH15-Jan-2000
MW02751MW6 0 31                             0A                            N2                              344454545344415343243222388RRJ15-Nov-1998
MW02768MW6 7 01                             1C                            N2                              132555322335354235432313513CAK15-Mar-2000
MW02779MW6 3 01                             0B                            N2                              115555521111351333554331511KS 15-Nov-1999
MW02784MW643  1                             1A                            G2                              555555535113255323531333591RRJ15-Apr-2000
MW02796MW6 2 01                             0B                            N2                              113355553435355335535223511RRJ15-May-2001
MW02812MW6 1 01                             1E                            N1                              113454545534515542155211395FJN15-Jul-2000
MW02838MW610 01                             0A                            N2                              155555555555555553155113381JBG15-Dec-1998
MW02853MW6 6 01                             0A                            H2                              335353535311153133531333436CAK15-Jun-2000
MW02877MW6 0 61                             0B                            H2                              134455455344445445544113518FJN15-Sep-2000
MW02881MW6 3 02                             1C                            G2                              11111512111143544415 111588RLP15-Dec-1999
MW02899MW6 3 01                             0C                            H2                              113355553335533333353113349CAK15-Apr-2000
MW02905MW6 6 01                             0B                            N2                              335555535533333333333231111EW 15-Jun-2000
MW02926MW6 0 81                             1C                            H2                              111111111111151115111111526KS 15-Nov-1999
MW02944MW6 2 01                             0B                            H2                              133345553333331355144111598RRJ15-Feb-2001
MW02959MW6 2 61                             0B                            N2                              133535535333333333133111381FJN15-Aug-2001
MW02960MW6 2 61                             0B                            N2                              133535535333333333133111381LF 15-Aug-2001
MW02971MW6 1 01                             0B                            G2                              115535555555515551155111598RLP15-Feb-2000
MW02987MW6 5 61                             0C                            G2                              133245555445545545243111347FJN15-Jul-2000
MW02993MW6 0 23                             1E                            N3                              333355535535515551 55111398RLH15-Apr-2000
MW03005MW6 0 33                             0B                            N2                              334445545544523552154111497KS 15-Nov-1999
MW03032MW6 0 11                             0B                            H2                              111355111111321535255222567PMD15-Feb-2001
MW03044MW6 0 11                             0B                            N2                              113355321231 45553243222544FJN15-Aug-2000
MW03071MW6 3  2                             1E                            N2                              353535555355515553245211388RLH15-May-2000
MW03093MW6 1 01                             0B                            N2                              555555555555515554155111194RRJ15-Jan-2001
MW03119MW6 3 04MILITARY BASE                0C                            I4MILITARY                      153553555331515551155111549EW 15-May-2001
MW03127MW623 01                             1E                            N1                              134455515211455544143111299RRJ15-Feb-2001
MW03131MW6 2 03                             2E                            N1                              111333511135555551155111558FJN15-May-2001
MW03155MW6 0101                             0B                            N2                              353444444433333335333232382EW 15-Nov-2000
MW03170MW610  1                             1C                            N2                              235555334245455335555442529RRJ15-May-2001
MW03188MW6 8  1                             1E                            N1                              555555555551313333555 33119LF 15-Jun-2001
MW03192MW6 0 31                             0B                            H2                              123455555333445334144111388FJN15-Aug-2000
MW03204MW6 0 81                             0B                            H2                              114315333111155125531333591RRJ15-Jul-2001
MW03212MW6 6 01                             1C                            N1                              333345335353315553133111498LF 15-Jul-2001
MW03220MW6 0 91                             1E                            N2                              112434424333424343134111487RLH15-Apr-2000
MW03238MW620 02                             0B                            N2                              335555555453415553244322169FJN15-Jul-2001
MW03266MW612 01                             0B                            H2                              143315133224252115432334516RRJ15-Jun-2001
NW30020NW6 0 22                             0B                             2                              135555545553515531153111148ELN15-May-1995
NW30045NW6 3 02                             1D                            N2                              115555335115535555155211388ELN15-Mar-1997
NW30053NW6 0 62                             0B                             2                              333355555442342335255111399ELN15-May-1995
NW30066NW6 0 93                             1D                            N3                              113354535321555431153111497PJV15-Feb-1995
NW30077NW6 7 03                             1E                             1                              1155555455555155511551111 7MAT15-Oct-1994
NW30081NW6 4 02                             1E                            H2                              115555555555525551155111598ELN15-Jan-1996
NW30099NW6 2 62                             1E                            N2                              335455554552345434155322351ELN15-Dec-1994
NW30113NW6 3 03                             1F                            N3                              234435533433511551154232498ELN15-Feb-1997
NW30121NW6 1 43                             1D                            N3                              224535545444515552155221467ELN15-Oct-1995
NW30137NW6 2 02                             0B                            N2                              334545555435511553154331327ELN15-Apr-1997
NW30149NW619 02                             0B                            N1                              115515111511125111155311457ELN15-Apr-1997
NW30154NW6 6 02                             0B                            H2                              554454455334353245344333391PJV15-Sep-1995
NW30176NW6 4 02                             1E                             2                              113512111415351141255443559ELN15-May-1994
NW30182NW6 0 61                             0B                            H2                              133331333443133111131111198PJV15-Nov-1995
NW30218NW6 2 61                             0C                            N2                              114254455351535341153321291AJS15-Oct-1997
NW30226NW6 0 11                             0C                            G2                              113314312132435431345132428ELN15-Sep-1995
NW30232NW6 3 51                             1E                             1                              33543555 454425551255111199AJS15-Aug-1997
NW30244NW6 1 62                             0B                            N2                              434453535344455541154131491PJV15-Apr-1995
NW30260NW6 5  2                             1E                            N2                              133445334354515543154232398ELN15-Apr-1995
NW30271NW6 0 82                             0B                            N2                              555535554243435345353333485ACO15-Aug-1995
NW30287NW6 0 82                             0B                            H2                              555545555223153125523554313PJV15-May-1995
NW30293NW6 3 61                             0C                            G2                              111215333111151112511555519PJV15-Oct-1994
NW30307NW6 3 42                             0C                            N2                              444425555553514454155111181ELN15-Sep-1996
NW30315NW6 4 02                             1C                             2                              355555555353551353153221341AJS15-Jul-1997
NW30328NW6 0 62                             0B                            N2                              334445533455535345154111449ELN15-Mar-1996
NW30330NW6 1 02                             1E                             2                              354534455332155233353332419ELN15-Apr-1994
NW30356NW6 0 62                             0B                            H2                              153353135121411413155322348PJV15-Nov-1994
NW30363NW6 1112                             0B                            N2                              113455435333455333154122462PJV15-May-1995
NW30374NW6 4 01                             1E                             2                              555555555555555541155111368ELN15-Apr-1994
NW30391NW6 0 71                             1E                            N2                              114514131333354431154231361MAT15-Sep-1994
NW30409NW612 03                             1E                            N1                              124424333545515554155111498PJV15-Mar-1995
NW30417NW6 4 52                             1E                            H2                              555555555545555551155111161PJV15-Aug-1995
NW30425NW6 1 62                             0B                            N2                              245555555343432443144221361ELN15-Sep-1995
NW30433NW618 03                             1E                            N1                              334415322444315421344223314PJV15-Oct-1995
NW30440NW6 0 82                             0C                            N2                              143411313312151111253111529PJV15-Apr-1995
NW30458NW624 02                             1E                            N2                              112333333222413334244222397ELN15-Apr-1994
NW30461NW6 0 63                             1E                            N2                              444455444444525541155111284ACO15-Nov-1997
NW30472NW6 1 12                             0C                            N2                              555555555351515553255132224ELN15-Aug-1995
NW30486NW6 5 02                             0B                            H2                              253453535134255144535331514PJV15-Apr-1995
NW30494NW6 3 31                             1E                            H2                              123555325211455551155321559AJS15-Sep-1997
NW30502NW6 0 62                             1C                            N2                              111453533131353335133111388ELN15-Apr-1996
NW30510NW6 2 01                             0B                            G2                              113555111113151115511555573ELN15-May-1995
NW30523NW6 0 41                             0B                            N2                              111313113111351112532111598ELN15-Dec-1996
NW30535NW6 1 21                             0FMOTEL                        2                              555544555551513551155111191AJS15-Dec-1997
NW30551NW6 0 32                             1E                            H2                              133555555543415554155111598ELN15-Jan-1997
NW30568NW6 1111                             1E                            H2                              111355535555515551155111598PJV15-Oct-1994
NW30579NW6 0 73                             1D                            N2                              11335111111151555115 111199PJV15-Aug-1995
NW30584NW6 5 01                             1E                            H2                              115555555555555551155221541AJS15-May-1997
NW30596NW6 2 01                             0C                            N2                              113535113341355151353153519PJV15-Jul-1996
NW30603NW6 0 22                             1E                            N2                              555535555334335333333333329ELN15-Jan-1997
NW30611NW6 1 12                             0B                            N2                              344555555343352213443332321ELN15-Feb-1997
NW30624NW6 0 22                             0B                            N2                              113355555555535551155111181ELN15-Feb-1996
NW30639NW6 2 02                             0B                            N2                              133313111313455331343443382ELN15-Apr-1997
NW30646NW6 6 02                             0C                            G2                              554434555454352245343333291ACO15-Mar-1997
NW30652NW6 0103                             1D                            N1                              555555555455515553155223385ELN15-Feb-1995
NW30667NW6 0 41                             1E                             2                              111453111 13415 3124  11589AJS15-Aug-1997
NW30678NW6 8 02                             1E                            N1                              134444444444434444144331295ACO15-Aug-1995
NW30680NW6 1 21                             0C                            N2                              155555555553515551155111197ACO15-Apr-1997
NW30695NW6 0 01                             0C                            N2                              134555555354414431345 22264PJV15-Feb-1995
NW30719NW6 3  3                             1E                            N2                              115555113545525551155111399AJS15-Jan-1998
NW30727NW6 1 02                             0B                            H2                              135555233315355341144553431ACO15-Jun-1996
NW30743NW6 0 22                             0B                            N2                              112353333432344343143222348ELN15-Nov-1994
NW30764NW6 2 62                             1C                            N2                              112454333224251225433443419MLO15-Jan-1995
NW30770NW6 0 61                             0B                            N2                              115555455551433331143312311PJV15-May-1996
NW30788NW6 4 02                             0C                            G3                              155555555554555354355333591PJV15-Jan-1996
NW30792NW620 02                             1E                            N1                              113314213344411445344332498ACO15-Mar-1998
NW30808NW6 6 62                             1E                            N2                              334515455443433441154322399PJV15-Feb-1997
NW30829NW6 0 11                             0C                            N2                              111345435335512441153111489AJS15-Sep-1997
NW30834NW6 4 31                             0C                            G2                              555515555531335135331555511PJV15-Feb-1995
NW30862NW6 5 02                             0B                             2                              155555555351251145355111599AJS15-Jun-1997
NW30873NW6 0 22                             1E                            N2                              114515555445525551155321328AJS15-Dec-1997
NW30885NW6 2 02                             0B                            H2                              334415555334152135441233313PJV15-Nov-1996
NW30901NW6 1 62                             0B                            H2                              555555555443425424454221264PJV15-Oct-1994
NW30914NW6 4 02                             1E                            N1                              134415533443444442155121444ELN15-Jan-1997
NW30936NW6 1 62                             0B                            N2                              144415115321154131542232437ELN15-Apr-1997
NW30948NW6 0 82                             1E                             1                              113555151135515541155111598AJS15-May-1998
NW30950NW6 3  1                             0C                            H2                              334424444335535553352543419ACO15-Aug-1997
NW30969NW6 1 62                             0B                            N2                              113434443211455324354213469PJV15-Apr-1996
NW30975NW6 9 01                             0B                            G2                              311334234111151134343324526ELN15-Oct-1994
NW30997NW6 1 41                             1E                            N2                              113415441455512441134232548ELN15-Apr-1997
NW31005NW6 2 31                             0B                             3                              151515215 41355555155111547ELN15-Apr-1994
NW31018NW6 0 12                             0B                            N2                              555555555555513541155111548PJV15-Nov-1994
NW31026NW6    1                             0C                            G2                              155515555323354441254211368ACO15-Aug-1995
NW31032NW6 2 02                             1E                            N2                              545555555445515552155221397ELN15-Jul-1996
NW31044NW6 8 01                             1E                            N2                              115555555555515551115311181MAT15-Apr-1994
NW31059NW6 0 62                             1E                            N3                              112353111115433431141111588ELN15-Mar-1996
NW31060NW6 1 22                             1E                            H2                              133344435342424445254333317PJV15-Mar-1995
NW31071NW6 7 81                             1E                             1                              243454213222251215354332459ACO15-Nov-1997
NW31087NW6 0 12                             1E                            N1                              555555555555515542155211288DLW15-Sep-1998
NW31119NW6 1 12                             0A                             2                              151215123111151113511555516MAT15-Oct-1994
NW31127NW6 7 02                             0B                            G2                              152525235115154144343221419ACO15-Apr-1998
NW31131NW627 02                             1E                            N1                              225534442344425543244222365ELN15-Mar-1997
NW31143NW6 2 01                             0B                            G2                              151115115111155134511555586ELN15-Sep-1994
NW31155NW6 9 62                             1E                            N1                              144454451445525553155311398PJV15-Nov-1995
NW31164NW6 1 62                             1E                            N3                              114413111341513453153211399ELN15-Dec-1995
NW31170NW6 5  2                             0B                            H2                              143535555454555555355113547ELN15-Feb-1996
NW31188NW6 6 01                             1E                            N2                              355555555553515551352321188ACO15-Apr-1997
NW31192NW6 3 02                             1E                            N2                              154555155211454454344222529PJV15-Nov-1996
NW31204NW6 5 01                             0A                            N2                              113313332211154115254222499ELN15-Dec-1994
NW31212NW6 2 01                             0A                            H2                              154525555241555313553124519PJV15-Sep-1995
NW31220NW6 4 62                             1E                            H2                              332554335213254245253131527PJV15-Sep-1996
NW31238NW6 2 02                             0B                            N2                              443443445444425453255322389ELN15-Jan-1997
NW31245NW6 1  2                             0B                            N2                              245554455453515545155111121ELN15-Sep-1994
NW31277NW6 3 32                             0B                            N2                              221213111111152115341111526ELN15-Oct-1996
NW31299NW6 3 03                             1E                            N1                              115515553553555551155111398MTK15-Jan-1999
NW31301NW6 5  1                             0B                            G2                              555525355355332325452342294ELN15-Apr-1996
NW31314NW6 1 02                             1E                            N1                              113355555335511553155111324ACO15-Sep-1995
NW31322NW6 0 52                             0B                            N2                              333355545433454442244332449ELN15-Sep-1995
NW31336NW624 02                             1E                            N2                              112443135224251144454111311ELN15-Mar-1997
NW31348NW6 0 11                             0C                            N3                              1234345 4345423443154222498DLW15-Sep-1998
NW31369NW6 0 43                             1E                            N2                              115555551453515551155121488ELN15-Oct-1996
NW31375NW6 5 01                             0B                            N2                              245544545321353224554222526ACO15-Nov-1997
NW31397NW6 5 21                             1E                            N1                              555555555553515551155331194PJV15-Jan-1995
NW31403NW610 01                             0B                             2                              153355555445445443153331399AJS15-May-1997
NW31424NW6 0 11                             0C                            N2                              342455455345353333354232567ELN15-Sep-1995
NW31439NW610 02                             1E                             1                              555555555555515541145121124AJS15-May-1997
NW31446NW6 1 12                             1E                            N2                              141314111115342123255232566ELN15-Dec-1996
NW31467NW6 1  2                             1E                            N1                              113525545445512553155111297ELN15-Nov-1995
NW31478NW6 2 62                             0B                            N2                              335545445445423442244222348ELN15-Sep-1995
NW31495NW6 1 22                             0B                            G2                               55555555435454345455421111ELN15-May-1996
NW32033NW6 7 62                             0C                            H2                              223315331331251125354232444ACO15-Feb-1998
NW32040NW6    1                             0C                             2                              233324534334334344245231429ACO15-Jun-1997
NW32058NW6 1 02                             0A                            N2                              143415434334435343344222511ELN15-Mar-1997
NW32061NW6 5 01                             1E                            N2                              111115511515515551155111581PJV15-Dec-1996
NW32072NW612  2                             1D                            N1                              115555555555555553355331191ELN15-Apr-1996
NW32086NW6 1 62                             0B                            N2                              333525555344345345253311322ELN15-Dec-1996
NW32094NW6 2 61                             1E                            N2                              113315554434231234355211361PJV15-Sep-1995
NW32105NW6 3 02                             1E                            N2                              155555551351335554155111331ELN15-Aug-1996
NW32118NW6 0 62                             0C                            H2                              255555555555515551155111389ELN15-Feb-1996
NW32126NW6 2 62                             1D                            N1                              151453423121254245553442429   15-Sep-1997
NW32132NW6 2 02                             0B                            G2                              333355555343253145544222321ELN15-Jan-1996
NW32144NW625 02                             1E                            N1                              115555435355513551153131311ELN15-Jan-1997
NW32159NW6 0 62                             1E                            N2                              113413311313411445155111559PJV15-Mar-1995
NW32160NW6 7 82                             0B                            H2                              111234155434351241144111569ELN15-Dec-1996
NW32193NW6 0 13                             1E                            H2                              113455211333515551155111388ELN15-Nov-1996
NW32200NW630 01                             1E                             2                              115553325555515551155111198AJS15-Nov-1997
NW32213NW6 0 11                             1E                            N2                              111155555111415551144111598ELN15-Feb-1997
NW32221NW6 0 11                             1E                            N1                              1  555 15 5551555 15 111298AJS15-Nov-1997
NW32237NW6 0101                             1E                             2                              111455313341424433145111548ACO15-Jun-1997
NW32249NW613 02                             1E                            N1                              333453535544454543255221361PJV15-Jul-1997
NW32265NW610 01                             1E                            N2                              122233322233353334233221579ACO15-Aug-1995
NW32276NW6 0 72                             0A                            N2                              133353334234334334333322319PJV15-Aug-1995
NW32282NW610 02                             1E                            N1                              111111111111411441144111528ELN15-Jan-1997
NW32298NW6 8 02                             1E                            N1                              115515242434445425123121221ELN15-Aug-1995
NW32302NW6 6 03                             1D                            N2                              444455555555515551135111197PJV15-May-1995
NW32310NW6 3 32                             1D                            N1                              454555551554555355354333341PJV15-Nov-1995
NW32323NW6 9 01                             1E                            N1                              334454434444413443254111221ACO15-Sep-1997
NW32335NW6 1 02                             1E                            N2                              114524545434424445154211388ELN15-Nov-1996
NW32347NW6 2 02                             1E                            N2                              333515353335424344254221529ELN15-Feb-1997
NW32368NW6 7 01                             1E                             1                              145555534341411331514541216AJS15-May-1997
NW32379NW6 0 91                             0C                             2                              143545435424511551155443487ACO15-Oct-1997
NW32384NW6 0 92                             0B                            N2                              444444444444422342154222241ELN15-Aug-1996
NW32396NW6   11                             0A                            N3                              111551111555111113511555149ACO15-Jul-1997
NW32412NW6 1 02                             1E                            N3                              115555313515513553155111399AJS15-Dec-1997
NW32420NW6    1                             1E                            N2                              115555555335425441355111391ELN15-Jul-1996
NW32438NW617 02                             1E                            N1                              155555555555415451155111199PJV15-Mar-1995
NW32445NW6 1 22                             0B                            H2                              111415115151351355151131526ELN15-Jun-1996
NW32453NW612 62                             0C                            N1                              145525555555515551155111184PJV15-Nov-1995
NW32466NW6 1 02                             1E                            N1                              113555314343515541155111598MLO15-Feb-1995
NW32477NW6 1 63                             1E                            N1                              114535555555515554155211388ELN15-Apr-1997
NW32481NW6 4 02                             1E                            H2                              115555553555515551155111585PJV15-Sep-1996
NW32499NW6 0 22                             1E                            N2                              114555231331413554455111488ELN15-May-1996
NW32507NW6 1 02                             1D                            H2                              555555555443515554155351198PJV15-Aug-1995
NW32515NW623 02                             1E                            N2                              334455555335531441145211148ELN15-Jan-1996
NW32530NW6 7 02                             0D                            N2                              333334333333332333353322361ACO15-Apr-1997
NW32542NW6 4 02                             0C                            G2                              33331343422 151234334444343ELN15-Aug-1996
NW32556NW6 2 02                             1E                            N1                              115553423522511554155222457ACO15-Aug-1995
NW32563NW6 0 22                             1E                            H2                              333344444444411441144111199PJV15-Aug-1995
NW32589NW6 1 52                             1E                            N2                              555555555555515553155111298ELN15-Jan-1997
NW32591NW6 1 01                             1E                            H2                              345415553331351141552555511ELN15-Nov-1995
NW32608NW6 2 01                             1E                            N2                              444414545442431443254222485ACO15-Aug-1995
NW32629NW6 0 72                             1E                            G2                              132515315431531553125111427ELN15-Apr-1997
NW32634NW6 1 02                             1E                            N2                              113354323344415553154111498ACO15-Dec-1997
NW32641NW6 5 02                             0B                            N2                              445555554445525542155111188ELN15-Feb-1996
NW32657NW6 0 22                             1E                            N2                              112555222425515551143111188ELN15-Feb-1997
NW32662NW6 0 12                             0B                            N2                              111413112531515431155111527ELN15-Oct-1995
NW32673NW6 5101                             0C                            G2                              112313333113153114233353523ELN15-Aug-1995
NW32685NW6 3 61                             1E                            N1                              334454332443425542244222394AJS15-Sep-1997
NW32701NW6 1 12                             0B                            N2                              113554445234355144144335493PJV15-Dec-1995
NW32736NW6 0 13                             1D                            N1                              133444445 4131134 25   1389AJS15-Apr-1998
NW32748NW6 6 02                             1E                            N1                              554545355455511511155131361ELN15-Mar-1996
NW32750NW6 0 21                             0B                            N3                              115555555341325455455111599AJS15-Sep-1997
NW32769NW6 2 62                             1D                            N1                              334553555254434444144232395ACO15-Apr-1996
NW32775NW6   71                             1E                            N2                              444454555335335345455332319ACO15-Dec-1997
NW32783NW6 3 12                             0B                            N2                              113515555555515553155111187ELN15-Aug-1996
NW32797NW6 6  1                             0B                            G2                              123413313211153125542433529ELN15-Feb-1997
NW32803NW6 8 22                             0B                            H2                              223354445333324441254133299ACO15-Apr-1998
NW32811NW6 0 12                             0B                            N2                              333355555551135111155111319AJS15-May-1998
NW32824NW6 0 81                             0B                             4BENEFIT AS APT. MANAGER       555535555454425442144222191CRH15-Aug-1998
NW32839NW6 0 11                             0B                            N2                              133545555441445454154111169CRH15-Jul-1998
NW32846NW6 2 01                             0B                            N2                              333334444444415432144221399ELN15-Sep-1995
NW32852NW6 2 01                             1E                             1                              555555555443324433344331428ACO15-Apr-1997
NW32867NW6 1 22                             0B                            N2                              555555555555413451155111191ELN15-Apr-1997
NW32878NW6 1 02                             0B                            N2                              113454442314453315344444599DLW15-Aug-1998
NW32895NW6 2 62                             0C                            N2                              145515555444353335354233391ACO15-Apr-1997
NW32906NW6 2  3                             1E                            N2                              334515451345431111124231395ACO15-Oct-1997
NW32919NW6 0 72                             1E                            N2                              133535425335414443214231319ELN15-Apr-1996
NW32927NW6 9 02                             0B                            N2                              111344335343224344245222321ELN15-Jan-1997
NW32931NW6 4 01                             0B                            N2                              135525552455414531 55333569CRH15-Sep-1998
NW32943NW6 4  1                             0B                            N2                              112222211255511221154111599ACO15-Apr-1998
NW32955NW626 01                             1E                            N2                              555555555555515551155111185AJS15-Nov-1997
NW32964NW6 3 01                             1E                            N1                              125555555555514551155111127CRH15-Jun-1998
NW32970NW6 0 12                             0B                            G2                              555525355331315535155111321ELN15-Apr-1997
NW32988NW611 01                             1E                            N1                              143415111444415541244222389ACO15-Sep-1997
NW32992NW6 1 61                             0C                            N2                              12335331433333133334    399DLW15-Sep-1998
NW33019NW629 02                             1E                            N1                              135515551551515551155313387ELN15-Aug-1996
NW33027NW6 0 51                             1E                            N2                              113555552535515551155131298AJS15-Nov-1997
NW33031NW6 1102                             1E                            N2                              444555534553525552155121391AJS15-Aug-1997
NW33043NW6 0 71                             0A                            N2                              133333425321154231243333479ACO15-Jul-1997
NW33064NW6 1 02                             1E                            N2                              114515555531414555155111321ELN15-Mar-1997
NW33070NW6 0 12                             1E                            G4HOMELESS                      324454545333435335254221498AJS15-Aug-1997
NW33088NW6 1  3                             1E                            N1                              115515443554515551155111388ELN15-Aug-1996
NW33092NW6 4 01                             1E                            N3                              111352215122251121532133319ACO15-Aug-1997
NW33115NW6 7  2                             0A                            N2                              445555555555511541244231349AJS15-Mar-1998
NW33128NW6 1 61                             0B                             2                              555524255452431341145431261AJS15-Nov-1997
NW33130NW623 01                             1E                             1                              121255523125555555155331599AJS15-Sep-1997
NW33451NW6 1 61                             1E                            N2                              554415323432515435155221394ACO15-Nov-1997
NW33468NW6 2 62                             1E                             1                              335515555454521545155121291MCP15-Feb-1998
NW34489NW6 0 82                             1E                            N3                              113354513335355331145111362AJS15-Dec-1997
NW34504NW6 8 01                             0C                            G2                              335434445212153115433353426PJV15-Nov-1996
SO10016SO612 03                             1D                            N1                              555555555555515553155111197DL 15-May-1993
SO10029SO6 3 02                             1D                            N3                              113555522442513552144111588DL 15-May-1993
SO10034SO6 3 03                             1D                            N1                              114555531555515531155322391DL 15-Mar-1993
SO10041SO6 0 61                             0B                            G2                              335555555331151135353333519DL 15-May-1993
SO10073SO6 0 71                             1E                            N2                              555555555555351255153131331DL 15-Feb-1994
SO10085SO6 6 02                             1D                            N3                              335554445445511443155111391DL 15-Mar-1993
SO10117SO6 0 62                             1D                            N1                              154455442111351442155121468BBN15-Sep-1993
SO10125SO6 6  3                             1E                            N2                              445545555445414443144221291TBL15-Jul-1993
SO10133SO6 1 61                             1E                            N2                              151525421115151115514555513TBL15-Jul-1993
SO10140SO627  3                             1D                            N3                              334455555544421454255111241TBL15-Jul-1993
SO10158SO6 4  3                             1D                            N1                              555555551555511531155111161TBL15-Jul-1993
SO10186SO6 2 91                             1D                            N2                              133355555355551553155331389TBL15-Jul-1993
SO10194SO6 0 31                             0B                            G2                              111455544245353545444111519TBL15-Jan-1994
SO10201SO6 0 71                             1E                            G2                              114555435315451351115111588TBL15-Oct-1993
SO10222SO6 8 11                             0B                            G2                              155553535535355353153111599TBL15-Jul-1993
