EAEA4378914 25  1  7  6 0 111 320111110111110100 0000000000
EAEA4378916  0  0  0  0 0 000 000000000000000000 0000000000
EAEA4379112 79 34  0  0 0 043 000011000011000000 0000000000
EAEA4379114 73 59  0  0 0 044 000011000011000000 0000000000
EAEA4379116 73 41  0  0 0 043 000011000011000000 0000000000
EAEA4380912 31 10  0  0 0 032 000011000011110011 1100111100
EAEA4380914 14  4  0  0 0 033 000011000011000000 0000000000
EAEA4380916  5  0  0  0 0 020 000010000010000000 0000000000
EAEA4381712  8  0  0  0 0 010 000010000010000000 0000000000
EAEA4381714  4  0  0  0 0 010 000010000010000000 0000000000
EAEA4382512 16  4  0  0 0 041 000011000011000000 0000000000
EAEA4384012 10  1  0  0 0 021 000011000011000010 0000100000
EAEA4384014 16  6  0  0 0 032 000011000011000000 0000000000
EAEA4384016  9  3  0  0 0 042 000011000011000000 0000000000
EAEA4385812 54  8  0  0 0 031 000011000011000000 0000000000
EAEA4385814  4  2  0  0 0 021 000011000011000010 0000100000
EAEA4385816  2  0  1  1 0 010 110010110010110010 0000100000
EAEA4386112 20 27  5  4 1 033 321011111011111000 0000000000
EAEA4386114 18 33  2  1 1 035 211011111011111000 0000000000
EAEA4387214 70 30  0  0 0 042 000011000011110000 1100001100
EAEA4387216 83 28  0  0 0 045 000011000011000000 0000000000
EAEA4388612     8  0  0 0 0 1 0000 10000 11100 0 2200 01100
EAEA4388614  8  2  0  0 0 021 000011000011000010 0000100000
EAEA4388616  2  0  0  0 0 010 000010000011000021 0000110000
EAEA4391312 15  0  0  0 0 010 000010000010000000 0000000000
EAEA4391314 60 26 27 27 0 042 330011110011110000 0000000000
EAEA4391316 32 50  0  0 0 042 000011000011000000 0000000000
EAEA4392112  5  2  0  0 0 022 000011000011110022 4400111100
EAEA4392114 12 18  0  0 0 033 000011000011000000 0000000000
EAEA4393712 20  9  3  2 1 043 321011111011111000 0000000000
EAEA4393714  4  1  0  0 0 011 000011000011000010 0000100000
EAEA4393716  2  0  0  0 0 010 000010000011110032 3300111100
EAEA4396512 80 53  3  3 0 044 330011110011110000 1100001100
EAEA4396514 60 23  0  0 0 045 000011000011000000 0000000000
EAEA4397614  6  1  8  8 0 031 330011110011110000 0000000000
EAEA4398214100 12  0  0 0 042 000011000011000000 0000000000
EAEA4398216 56  4  0  0 0 041 000011000011000000 0000000000
EAEA4399812 12 10  4  3 1 033 321011111011111010 0000100000
EAEA4401714 65115 49 48 1 035 431011111011111000 0000000000
EAEA4401716 25  0  0  0 0 010 000010000010000000 0000000000
EAEA4403312 31 39  9  6 2 134 421111111111111100 2200001100
EAEA4403314  8  0  0  0 0 020 000010000011110014 3300111100
EAEA4403316    70  7  2 4 1 5 5131 11111 11111 0 3300 01100
EAEA4404012 38 23  0  0 0 032 000011000011000010 0000100000
EAEA4404014 19  2  0  0 0 021 000011000011000021 0000110000
EAEA4405812 33  6  2  2 0 032 110011110011110000 0000000000
EAEA4405814 16  1  0  0 0 021 000011000011000010 0000100000
EAEA4405816  5  0  0  0 0 020 000010000010000000 0000000000
EAEA4407212 28  7  6  6 0 043 220011110011110000 0000000000
EAEA4407214 28 10  3  3 0 045 220011110011110000 0000000000
EAEA4408612  9  7  7  6 1 023 431011111011111010 2110101110
EAEA4409414 66 40  4  4 0 042 220011110011110000 0000000000
EAEA4409416 16  9  2  2 0 034 110011110011110010 1100101100
EAEA4412612  4  0  0  0 0 010 000010000011110033 4400111100
EAEA4412614 18 26  1  1 0 042 110011110011110000 1100001100
EAEA4412616 26  0  0  0 0 020 000010000011110023 3300111100
EAEA4414412     0  0  0 0 0 0 0000 00000 00000 0 0000 00000
EAEA4414414  5  0  0  0 0 030 000010000010000000 0000000000
EAEA4414416  0  0  0  0 0 000 000000000000000000 0000000000
EAEA4415912 37 40 44 44 0 042 330011110011111001 2110011110
EAEA4416012  6  0  0  0 0 020 000010000011111013 4310111110
EAEA4417112 13 10  0  0 0 044 000011000011000000 0000000000
EAEA4417114 20  8  0  0 0 044 000011000011000000 0000000000
